#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"Candida auris",,"""B12357"",""SRS3855124""",,"PDT000585727.1","2019-09-13T14:30:43Z","USA: New York","blood","clinical","PDS000050611.11",0,,"SAMN10139505",,,
"Candida auris",,"""B12430"",""SRS3855122""",,"PDT000585728.1","2019-09-13T14:30:43Z","USA: New York","BAL/Bronch Wash","clinical","PDS000050611.11",1,,"SAMN10139490",,,
"Candida auris",,"""B12461"",""SRS3826307""",,"PDT000585729.1","2019-09-13T14:30:44Z","USA: New York","Axilla/Groin","clinical","PDS000050611.11",3,,"SAMN10139465",,,
"Candida auris",,"""B12970"",""SRS3826305""",,"PDT000585730.1","2019-09-13T14:30:44Z","USA: New Jersey","nares","clinical","PDS000050611.11",8,,"SAMN10139220",,,
"Candida auris",,"""B12969"",""SRS3826304""",,"PDT000585731.1","2019-09-13T14:30:44Z","USA: New Jersey","nares","clinical","PDS000050611.11",2,,"SAMN10139221",,,
"Candida auris",,"""B12550"",""SRS3826306""",,"PDT000585732.1","2019-09-13T14:30:44Z","USA: New Jersey","blood","clinical","PDS000050611.11",1,,"SAMN10139366",,,
"Candida auris",,"""B12488"",""SRS3826302""",,"PDT000585734.1","2019-09-13T14:30:44Z","USA: New York","Axilla/Groin","clinical","PDS000050611.11",7,,"SAMN10139378",,,
"Candida auris",,"""B12462"",""SRS3826301""",,"PDT000585735.1","2019-09-13T14:30:44Z","USA: New York","Axilla/Groin","clinical","PDS000050611.11",1,,"SAMN10139464",,,
"Candida auris",,"""B13323"",""SRS3826300""",,"PDT000585736.1","2019-09-13T14:30:45Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",0,,"SAMN10139202",,,
"Candida auris",,"""B12926"",""SRS3826348""",,"PDT000585737.1","2019-09-13T14:30:45Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",0,,"SAMN10139234",,,
"Candida auris",,"""B12444"",""SRS3855120""",,"PDT000585738.1","2019-09-13T14:30:45Z","USA: New York","Scalp","clinical","PDS000050611.11",2,,"SAMN10139482",,,
"Candida auris",,"""B12558"",""SRS3826303""",,"PDT000585739.1","2019-09-13T14:30:45Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",1,,"SAMN10139360",,,
"Candida auris",,"""B13558"",""SRS3826299""",,"PDT000585741.1","2019-09-13T14:30:46Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",1,,"SAMN10139190",,,
"Candida auris",,"""B12882"",""SRS3826343""",,"PDT000585742.1","2019-09-13T14:30:46Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",2,,"SAMN10139251",,,
"Candida auris",,"""B12674"",""SRS3826296""",,"PDT000585746.1","2019-09-13T14:30:46Z","USA: New York","Axilla","clinical","PDS000050611.11",2,,"SAMN10139321",,,
"Candida auris",,"""B12451"",""SRS3855116""",,"PDT000585747.1","2019-09-13T14:30:46Z","USA: New York","Back","clinical","PDS000050611.11",3,,"SAMN10139475",,,
"Candida auris",,"""B12560"",""SRS3826297""",,"PDT000585748.1","2019-09-13T14:30:47Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",18,,"SAMN10139359",,,
"Candida auris",,"""B12664"",""SRS3826298""",,"PDT000585749.1","2019-09-13T14:30:47Z","USA: New York","respiratory","clinical","PDS000050611.11",2,,"SAMN10139330",,,
"Candida auris",,"""B12460"",""SRS3826295""",,"PDT000585750.1","2019-09-13T14:30:47Z","USA: New York","Axilla/Groin","clinical","PDS000050611.11",4,,"SAMN10139466",,,
"Candida auris",,"""B12923"",""SRS3826294""",,"PDT000585752.1","2019-09-13T14:30:47Z","USA: New Jersey","Axilla/groin/nares pool","clinical","PDS000050611.11",9,,"SAMN10139236",,,
"Candida auris",,"""B12604"",""SRS3826292""",,"PDT000585753.1","2019-09-13T14:30:47Z","USA: New York","Bronchial washings","clinical","PDS000050611.11",0,,"SAMN10139341",,,
"Candida auris",,"""B12607"",""SRS3826293""",,"PDT000585754.1","2019-09-13T14:30:48Z","USA: New York","Jejunal Biopsy","clinical","PDS000050611.11",2,,"SAMN10139338",,,
"Candida auris",,"""B12691"",""SRS3826291""",,"PDT000585755.1","2019-09-13T14:30:48Z","USA: New York","urine","clinical","PDS000050611.11",3,,"SAMN10139310",,,
"Candida auris",,"""B12967"",""SRS3826290""",,"PDT000585756.1","2019-09-13T14:30:48Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",7,,"SAMN10139222",,,
"Candida auris",,"""B12351"",""SRS3855114""",,"PDT000585757.1","2019-09-13T14:30:48Z","USA: New York","blood","clinical","PDS000050611.11",9,,"SAMN10139510",,,
"Candida auris",,"""B12777"",""SRS3826377""",,"PDT000585758.1","2019-09-13T14:30:48Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",2,,"SAMN10139288",,,
"Candida auris",,"""B12673"",""SRS3826289""",,"PDT000585759.1","2019-09-13T14:30:48Z","USA: New York","nares","clinical","PDS000050611.11",4,,"SAMN10139322",,,
"Candida auris",,"""B12818"",""SRS3826288""",,"PDT000585760.1","2019-09-13T14:30:49Z","USA: New York","Groin","clinical","PDS000050611.11",1,,"SAMN10139270",,,
"Candida auris",,"""B12358"",""SRS3855113""",,"PDT000585761.1","2019-09-13T14:30:49Z","USA: New York","bone","clinical","PDS000050611.11",1,,"SAMN10139504",,,
"Candida auris",,"""B12819"",""SRS3826287""",,"PDT000585762.1","2019-09-13T14:30:49Z","USA: New York","Rectal","clinical","PDS000050611.11",0,,"SAMN10139269",,,
"Candida auris",,"""B12862"",""SRS3826286""",,"PDT000585763.1","2019-09-13T14:30:49Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",0,,"SAMN10139258",,,
"Candida auris",,"""B12431"",""SRS3855112""",,"PDT000585764.1","2019-09-13T14:30:49Z","USA: New Jersey","blood","clinical","PDS000050611.11",2,,"SAMN10139489",,,
"Candida auris",,"""B12704"",""SRS3826285""",,"PDT000585765.1","2019-09-13T14:30:49Z","USA: New York","bile","clinical","PDS000050611.11",0,,"SAMN10139302",,,
"Candida auris",,"""B13320"",""SRS3826284""",,"PDT000585766.1","2019-09-13T14:30:49Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",0,,"SAMN10139204",,,
"Candida auris",,"""B12669"",""SRS3826283""",,"PDT000585767.1","2019-09-13T14:30:50Z","USA: New York","Catheter","clinical","PDS000050611.11",0,,"SAMN10139325",,,
"Candida auris",,"""B12750"",""SRS3826282""",,"PDT000585768.1","2019-09-13T14:30:50Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",1,,"SAMN10139294",,,
"Candida auris",,"""B12689"",""SRS3826280""",,"PDT000585769.1","2019-09-13T14:30:50Z","USA: New York","Skin rash","clinical","PDS000050611.11",4,,"SAMN10139312",,,
"Candida auris",,"""B12814"",""SRS3826279""",,"PDT000585770.1","2019-09-13T14:30:50Z","USA: New York","nasal","clinical","PDS000050611.11",2,,"SAMN10139272",,,
"Candida auris",,"""B12891"",""SRS3826278""",,"PDT000585771.1","2019-09-13T14:30:50Z","USA: New Jersey","urine","clinical","PDS000050611.11",2,,"SAMN10139243",,,
"Candida auris",,"""B12355"",""SRS3855111""",,"PDT000585772.1","2019-09-13T14:30:50Z","USA: New York","Axilla","clinical","PDS000050611.11",1,,"SAMN10139507",,,
"Candida auris",,"""B12936"",""SRS3826277""",,"PDT000585773.1","2019-09-13T14:30:51Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",0,,"SAMN10139228",,,
"Candida auris",,"""B12897"",""SRS3826275""",,"PDT000585774.1","2019-09-13T14:30:51Z","USA: New Jersey","sputum","clinical","PDS000050611.11",11,,"SAMN10139238",,,
"Candida auris",,"""B12865"",""SRS3826276""",,"PDT000585775.1","2019-09-13T14:30:51Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",0,,"SAMN10139256",,,
"Candida auris",,"""B12457"",""SRS3826274""",,"PDT000585776.1","2019-09-13T14:30:51Z","USA: New York","Axilla/Groin","clinical","PDS000050611.11",4,,"SAMN10139469",,,
"Candida auris",,"""B12352"",""SRS3855109""",,"PDT000585777.1","2019-09-13T14:30:51Z","USA: New York","blood","clinical","PDS000050611.11",0,,"SAMN10139509",,,
"Candida auris",,"""B12469"",""SRS3826273""",,"PDT000585778.1","2019-09-13T14:30:51Z","USA: New York","Nose","clinical","PDS000050611.11",5,,"SAMN10139381",,,
"Candida auris",,"""B13613"",""SRS3826272""",,"PDT000585779.1","2019-09-13T14:30:52Z","USA: Massachusetts","skin","clinical","PDS000050611.11",1,,"SAMN10139189",,,
"Candida auris",,"""B12830"",""SRS3826270""",,"PDT000585780.1","2019-09-13T14:30:52Z","USA: New York","blood","clinical","PDS000050611.11",6,,"SAMN10139266",,,
"Candida auris",,"""B12690"",""SRS3826271""",,"PDT000585781.1","2019-09-13T14:30:52Z","USA: New York","Rectal","clinical","PDS000050611.11",5,,"SAMN10139311",,,
"Candida auris",,"""B12561"",""SRS3826268""",,"PDT000585782.1","2019-09-13T14:30:52Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",1,,"SAMN10139358",,,
"Candida auris",,"""B12042"",""SRS3855110""",,"PDT000585783.1","2019-09-13T14:30:52Z","USA: New York","Catheter tip","clinical","PDS000050611.11",3,,"SAMN10139531",,,
"Candida auris",,"""B12084"",""SRS3855108""",,"PDT000585784.1","2019-09-13T14:30:52Z","USA: New York","Axilla","clinical","PDS000050611.11",0,,"SAMN10139520",,,
"Candida auris",,"""B12893"",""SRS3826267""",,"PDT000585785.1","2019-09-13T14:30:53Z","USA: New Jersey","sputum","clinical","PDS000050611.11",3,,"SAMN10139241",,,
"Candida auris",,"""B12746"",""SRS3826266""",,"PDT000585786.1","2019-09-13T14:30:53Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",1,,"SAMN10139298",,,
"Candida auris",,"""B12775"",""SRS3826269""",,"PDT000585787.1","2019-09-13T14:30:53Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",0,,"SAMN10139290",,,
"Candida auris",,"""B12874"",""SRS3826265""",,"PDT000585788.1","2019-09-13T14:30:53Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",4,,"SAMN10139255",,,
"Candida auris",,"""B12591"",""SRS3826264""",,"PDT000585790.1","2019-09-13T14:30:53Z","USA: New Jersey","Groin","clinical","PDS000050611.11",1,,"SAMN10139350",,,
"Candida auris",,"""B12565"",""SRS3826262""",,"PDT000585791.1","2019-09-13T14:30:54Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",2,,"SAMN10139354",,,
"Candida auris",,"""B12467"",""SRS3826263""",,"PDT000585792.1","2019-09-13T14:30:54Z","USA: New York","Axilla/Groin","clinical","PDS000050611.11",2,,"SAMN10139461",,,
"Candida auris",,"""B13281"",""SRS3826261""",,"PDT000585793.1","2019-09-13T14:30:54Z","USA: New York","blood","clinical","PDS000050611.11",2,,"SAMN10139207",,,
"Candida auris",,"""B12089"",""SRS3855106""",,"PDT000585794.1","2019-09-13T14:30:54Z","USA: New York","abdomen","clinical","PDS000050611.11",4,,"SAMN10139518",,,
"Candida auris",,"""B12450"",""SRS3855105""",,"PDT000585795.1","2019-09-13T14:30:54Z","USA: New York","urine","clinical","PDS000050611.11",1,,"SAMN10139476",,,
"Candida auris",,"""B12563"",""SRS3826260""",,"PDT000585796.1","2019-09-13T14:30:54Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",0,,"SAMN10139356",,,
"Candida auris",,"""B12489"",""SRS3826259""",,"PDT000585797.1","2019-09-13T14:30:55Z","USA: New York","blood","clinical","PDS000050611.11",3,,"SAMN10139377",,,
"Candida auris",,"""B12661"",""SRS3826257""",,"PDT000585798.1","2019-09-13T14:30:55Z","USA: New York","Axilla","clinical","PDS000050611.11",2,,"SAMN10139332",,,
"Candida auris",,"""B12747"",""SRS3826256""",,"PDT000585799.1","2019-09-13T14:30:55Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",0,,"SAMN10139297",,,
"Candida auris",,"""B13002"",""SRS3826255""",,"PDT000585801.1","2019-09-13T14:30:55Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",0,,"SAMN10139214",,,
"Candida auris",,"""B12090"",""SRS3855103""",,"PDT000585802.1","2019-09-13T14:30:55Z","USA: New York","Groin","clinical","PDS000050611.11",1,,"SAMN10139517",,,
"Candida auris",,"""B12776"",""SRS3826254""",,"PDT000585803.1","2019-09-13T14:30:55Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",0,,"SAMN10139289",,,
"Candida auris",,"""B12801"",""SRS3826253""",,"PDT000585805.1","2019-09-13T14:30:56Z","USA: New York","abdominal fluid","clinical","PDS000050611.11",0,,"SAMN10139281",,,
"Candida auris",,"""B13000"",""SRS3826251""",,"PDT000585806.1","2019-09-13T14:30:56Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",0,,"SAMN10139216",,,
"Candida auris",,"""B13552"",""SRS3826252""",,"PDT000585807.1","2019-09-13T14:30:56Z","USA: New Jersey","skin","clinical","PDS000050611.11",3,,"SAMN10139192",,,
"Candida auris",,"""B12824"",""SRS3826250""",,"PDT000585808.1","2019-09-13T14:30:56Z","USA: New York","Groin","clinical","PDS000050611.11",0,,"SAMN10139268",,,
"Candida auris",,"""B11811"",""SRS3855101""",,"PDT000585809.1","2019-09-13T14:30:56Z","USA: Maryland","blood","clinical","PDS000050611.11",2,,"SAMN10139557",,,
"Candida auris",,"""B12833"",""SRS3826248""",,"PDT000585811.1","2019-09-13T14:30:57Z","USA: New York","Tissue","clinical","PDS000050611.11",6,,"SAMN10139263",,,
"Candida auris",,"""B12606"",""SRS3826247""",,"PDT000585812.1","2019-09-13T14:30:57Z","USA: New York","Bronchial washings","clinical","PDS000050611.11",0,,"SAMN10139339",,,
"Candida auris",,"""B13004"",""SRS3826246""",,"PDT000585813.1","2019-09-13T14:30:57Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",2,,"SAMN10139213",,,
"Candida auris",,"""B12449"",""SRS3855100""",,"PDT000585814.1","2019-09-13T14:30:57Z","USA: New York","urine","clinical","PDS000050611.11",0,,"SAMN10139477",,,
"Candida auris",,"""B12441"",""SRS3855099""",,"PDT000585815.1","2019-09-13T14:30:58Z","USA: New York","Groin","clinical","PDS000050611.11",0,,"SAMN10139485",,,
"Candida auris",,"""B12832"",""SRS3826245""",,"PDT000585817.1","2019-09-13T14:30:58Z","USA: New York","urine","clinical","PDS000050611.11",4,,"SAMN10139264",,,
"Candida auris",,"""B12083"",""SRS3855098""",,"PDT000585818.1","2019-09-13T14:30:58Z","USA: New York","Nose","clinical","PDS000050611.11",0,,"SAMN10139521",,,
"Candida auris",,"""B12696"",""SRS3826243""",,"PDT000585819.1","2019-09-13T14:30:58Z","USA: New York","Skin rash","clinical","PDS000050611.11",1,,"SAMN10139305",,,
"Candida auris",,"""B12453"",""SRS3855096""",,"PDT000585820.1","2019-09-13T14:30:58Z","USA: New York","Leg","clinical","PDS000050611.11",3,,"SAMN10139473",,,
"Candida auris",,"""B12549"",""SRS3826241""",,"PDT000585821.1","2019-09-13T14:30:59Z","USA: New Jersey","urine","clinical","PDS000050611.11",3,,"SAMN10139367",,,
"Candida auris",,"""B12686"",""SRS3826242""",,"PDT000585822.1","2019-09-13T14:30:59Z","USA: New York","nares","clinical","PDS000050611.11",0,,"SAMN10139315",,,
"Candida auris",,"""B12795"",""SRS3826238""",,"PDT000585823.1","2019-09-13T14:30:59Z","USA: New York","wound","clinical","PDS000050611.11",7,,"SAMN10139286",,,
"Candida auris",,"""B12093"",""SRS3855097""",,"PDT000585824.1","2019-09-13T14:30:59Z","USA: New York","Axilla","clinical","PDS000050611.11",1,,"SAMN10139514",,,
"Candida auris",,"""B12433"",""SRS3855095""",,"PDT000585825.1","2019-09-13T14:30:59Z","USA: New York","urine","clinical","PDS000050611.11",1,,"SAMN10139487",,,
"Candida auris",,"""B13322"",""SRS3826239""",,"PDT000585826.1","2019-09-13T14:31:00Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",1,,"SAMN10139203",,,
"Candida auris",,"""B12931"",""SRS3826240""",,"PDT000585827.1","2019-09-13T14:31:00Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",7,,"SAMN10139230",,,
"Candida auris",,"""B12894"",""SRS3826237""",,"PDT000585828.1","2019-09-13T14:31:00Z","USA: New Jersey","Skin swab","clinical","PDS000050611.11",2,,"SAMN10139240",,,
"Candida auris",,"""B12881"",""SRS3826236""",,"PDT000585829.1","2019-09-13T14:31:00Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",1,,"SAMN10139252",,,
"Candida auris",,"""B12748"",""SRS3826235""",,"PDT000585831.1","2019-09-13T14:31:01Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",0,,"SAMN10139296",,,
"Candida auris",,"""B12608"",""SRS3826234""",,"PDT000585832.1","2019-09-13T14:31:01Z","USA: New York","blood","clinical","PDS000050611.11",0,,"SAMN10139337",,,
"Candida auris",,"""B12454"",""SRS3855093""",,"PDT000585833.1","2019-09-13T14:31:01Z","USA: New York","Leg","clinical","PDS000050611.11",6,,"SAMN10139472",,,
"Candida auris",,"""B12807"",""SRS3826232""",,"PDT000585834.1","2019-09-13T14:31:01Z","USA: New York","blood","clinical","PDS000050611.11",3,,"SAMN10139277",,,
"Candida auris",,"""B12735"",""SRS3826233""",,"PDT000585835.1","2019-09-13T14:31:01Z","USA: New Jersey","urine","clinical","PDS000050611.11",2,,"SAMN10139299",,,
"Candida auris",,"""B12085"",""SRS3855092""",,"PDT000585836.1","2019-09-13T14:31:02Z","USA: New York","Axilla","clinical","PDS000050611.11",3,,"SAMN10139519",,,
"Candida auris",,"""B12835"",""SRS3826231""",,"PDT000585837.1","2019-09-13T14:31:02Z","USA: New York","blood","clinical","PDS000050611.11",9,,"SAMN10139262",,,
"Candida auris",,"""B12429"",""SRS3855091""",,"PDT000585838.1","2019-09-13T14:31:02Z","USA: New Jersey","bone","clinical","PDS000050611.11",1,,"SAMN10139491",,,
"Candida auris",,"""B13329"",""SRS3826230""",,"PDT000585839.1","2019-09-13T14:31:02Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",0,,"SAMN10139197",,,
"Candida auris",,"""B13009"",""SRS3826229""",,"PDT000585840.1","2019-09-13T14:31:02Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",6,,"SAMN10139209",,,
"Candida auris",,"""B12465"",""SRS3855090""",,"PDT000585842.1","2019-09-13T14:31:03Z","USA: New York","Axilla/Groin","clinical","PDS000050611.11",3,,"SAMN10139463",,,
"Candida auris",,"""B12564"",""SRS3826227""",,"PDT000585843.1","2019-09-13T14:31:03Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",1,,"SAMN10139355",,,
"Candida auris",,"""B12927"",""SRS3826226""",,"PDT000585844.1","2019-09-13T14:31:03Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",1,,"SAMN10139233",,,
"Candida auris",,"""B12354"",""SRS3855089""",,"PDT000585845.1","2019-09-13T14:31:03Z","USA: New York","wound","clinical","PDS000050611.11",2,,"SAMN10139508",,,
"Candida auris",,"""B12813"",""SRS3826225""",,"PDT000585846.1","2019-09-13T14:31:03Z","USA: New York","Rectal","clinical","PDS000050611.11",3,,"SAMN10139273",,,
"Candida auris",,"""B12445"",""SRS3855152""",,"PDT000585847.1","2019-09-13T14:31:04Z","USA: New York","Nose","clinical","PDS000050611.11",3,,"SAMN10139481",,,
"Candida auris",,"""B13010"",""SRS3826223""",,"PDT000585848.1","2019-09-13T14:31:04Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",2,,"SAMN10139208",,,
"Candida auris",,"""B12808"",""SRS3826222""",,"PDT000585849.1","2019-09-13T14:31:04Z","USA: New York","Axilla/Groin","clinical","PDS000050611.11",2,,"SAMN10139276",,,
"Candida auris",,"""B12422"",""SRS3855088""",,"PDT000585850.1","2019-09-13T14:31:04Z","USA: New York","blood","clinical","PDS000050611.11",0,,"SAMN10139496",,,
"Candida auris",,"""B12605"",""SRS3826220""",,"PDT000585853.1","2019-09-13T14:31:05Z","USA: New York","aspirate","clinical","PDS000050611.11",0,,"SAMN10139340",,,
"Candida auris",,"""B11812"",""SRS3855085""",,"PDT000585855.1","2019-09-13T14:31:05Z","USA: Maryland","blood","clinical","PDS000050611.11",1,,"SAMN10139556",,,
"Candida auris",,"""B12753"",""SRS3826219""",,"PDT000585856.1","2019-09-13T14:31:05Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",0,,"SAMN10139291",,,
"Candida auris",,"""B12487"",""SRS3826218""",,"PDT000585857.1","2019-09-13T14:31:05Z","USA: New York","Axilla/Groin","clinical","PDS000050611.11",9,,"SAMN10139379",,,
"Candida auris",,"""B12692"",""SRS3826217""",,"PDT000585858.1","2019-09-13T14:31:05Z","USA: New York","Rectal","clinical","PDS000050611.11",2,,"SAMN10139309",,,
"Candida auris",,"""B12752"",""SRS3826216""",,"PDT000585859.1","2019-09-13T14:31:06Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",0,,"SAMN10139292",,,
"Candida auris",,"""B12864"",""SRS3826215""",,"PDT000585860.1","2019-09-13T14:31:06Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",1,,"SAMN10139257",,,
"Candida auris",,"""B12886"",""SRS3826214""",,"PDT000585862.1","2019-09-13T14:31:06Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",2,,"SAMN10139248",,,
"Candida auris",,"""B12883"",""SRS3826213""",,"PDT000585863.1","2019-09-13T14:31:06Z","USA: New Jersey","Axilla","clinical","PDS000050611.11",0,,"SAMN10139250",,,
